issuekey,project,storypoint,log_storypoint
DM-1798,datamanagement,1,0.6931471805599453
DM-1799,datamanagement,1,0.6931471805599453
DM-1802,datamanagement,1,0.6931471805599453
DM-1803,datamanagement,8,2.1972245773362196
DM-1804,datamanagement,4,1.6094379124341003
DM-1805,datamanagement,4,1.6094379124341003
DM-1806,datamanagement,2,1.0986122886681098
DM-1807,datamanagement,6,1.9459101490553132
DM-1808,datamanagement,2,1.0986122886681098
DM-1809,datamanagement,10,2.3978952727983707
DM-1810,datamanagement,2,1.0986122886681098
DM-1811,datamanagement,4,1.6094379124341003
DM-1812,datamanagement,8,2.1972245773362196
DM-1813,datamanagement,4,1.6094379124341003
DM-1814,datamanagement,2,1.0986122886681098
DM-1815,datamanagement,4,1.6094379124341003
DM-1816,datamanagement,2,1.0986122886681098
DM-1817,datamanagement,4,1.6094379124341003
DM-1818,datamanagement,1,0.6931471805599453
DM-1819,datamanagement,2,1.0986122886681098
DM-1820,datamanagement,1,0.6931471805599453
DM-1822,datamanagement,4,1.6094379124341003
DM-1824,datamanagement,1,0.6931471805599453
DM-1825,datamanagement,1,0.6931471805599453
DM-1826,datamanagement,10,2.3978952727983707
DM-1828,datamanagement,9,2.302585092994046
DM-1829,datamanagement,6,1.9459101490553132
DM-1830,datamanagement,6,1.9459101490553132
DM-1831,datamanagement,6,1.9459101490553132
DM-1832,datamanagement,6,1.9459101490553132
DM-1833,datamanagement,6,1.9459101490553132
DM-1834,datamanagement,6,1.9459101490553132
DM-1835,datamanagement,6,1.9459101490553132
DM-1836,datamanagement,6,1.9459101490553132
DM-1837,datamanagement,4,1.6094379124341003
DM-1839,datamanagement,4,1.6094379124341003
DM-1840,datamanagement,5,1.791759469228055
DM-1841,datamanagement,5,1.791759469228055
DM-1843,datamanagement,2,1.0986122886681098
DM-1844,datamanagement,2,1.0986122886681098
DM-1845,datamanagement,4,1.6094379124341003
DM-1847,datamanagement,12,2.5649493574615367
DM-1848,datamanagement,10,2.3978952727983707
DM-1849,datamanagement,2,1.0986122886681098
DM-1850,datamanagement,2,1.0986122886681098
DM-1851,datamanagement,2,1.0986122886681098
DM-1852,datamanagement,1,0.6931471805599453
DM-1853,datamanagement,1,0.6931471805599453
DM-1854,datamanagement,20,3.044522437723423
DM-1855,datamanagement,3,1.3862943611198906
DM-1856,datamanagement,4,1.6094379124341003
DM-1857,datamanagement,7,2.0794415416798357
DM-1858,datamanagement,24,3.2188758248682006
DM-1859,datamanagement,12,2.5649493574615367
DM-1860,datamanagement,2,1.0986122886681098
DM-1861,datamanagement,12,2.5649493574615367
DM-1862,datamanagement,3,1.3862943611198906
DM-1864,datamanagement,10,2.3978952727983707
DM-1865,datamanagement,4,1.6094379124341003
DM-1866,datamanagement,4,1.6094379124341003
DM-1867,datamanagement,1,0.6931471805599453
DM-1868,datamanagement,3,1.3862943611198906
DM-1871,datamanagement,50,3.9318256327243257
DM-1872,datamanagement,30,3.4339872044851463
DM-1873,datamanagement,40,3.713572066704308
DM-1874,datamanagement,30,3.4339872044851463
DM-1875,datamanagement,40,3.713572066704308
DM-1876,datamanagement,60,4.110873864173311
DM-1877,datamanagement,60,4.110873864173311
DM-1878,datamanagement,20,3.044522437723423
DM-1880,datamanagement,5,1.791759469228055
DM-1881,datamanagement,5,1.791759469228055
DM-1883,datamanagement,10,2.3978952727983707
DM-1884,datamanagement,4,1.6094379124341003
DM-1885,datamanagement,2,1.0986122886681098
DM-1887,datamanagement,1,0.6931471805599453
DM-1889,datamanagement,19,2.995732273553991
DM-1890,datamanagement,11,2.4849066497880004
DM-1891,datamanagement,6,1.9459101490553132
DM-1893,datamanagement,10,2.3978952727983707
DM-1894,datamanagement,100,4.61512051684126
DM-1896,datamanagement,4,1.6094379124341003
DM-1897,datamanagement,2,1.0986122886681098
DM-1898,datamanagement,4,1.6094379124341003
DM-1899,datamanagement,2,1.0986122886681098
DM-1900,datamanagement,5,1.791759469228055
DM-1901,datamanagement,8,2.1972245773362196
DM-1903,datamanagement,2,1.0986122886681098
DM-1904,datamanagement,8,2.1972245773362196
DM-1905,datamanagement,2,1.0986122886681098
DM-1906,datamanagement,12,2.5649493574615367
DM-1907,datamanagement,35,3.58351893845611
DM-1909,datamanagement,45,3.828641396489095
DM-1910,datamanagement,20,3.044522437723423
DM-1912,datamanagement,20,3.044522437723423
DM-1913,datamanagement,10,2.3978952727983707
DM-1914,datamanagement,18,2.9444389791664403
DM-1915,datamanagement,10,2.3978952727983707
DM-1916,datamanagement,9,2.302585092994046
DM-1917,datamanagement,1,0.6931471805599453
DM-1918,datamanagement,8,2.1972245773362196
DM-1919,datamanagement,1,0.6931471805599453
DM-1920,datamanagement,6,1.9459101490553132
DM-1921,datamanagement,4,1.6094379124341003
DM-1923,datamanagement,2,1.0986122886681098
DM-1924,datamanagement,5,1.791759469228055
DM-1925,datamanagement,1,0.6931471805599453
DM-1926,datamanagement,3,1.3862943611198906
DM-1927,datamanagement,15,2.772588722239781
DM-1928,datamanagement,20,3.044522437723423
DM-1929,datamanagement,4,1.6094379124341003
DM-1930,datamanagement,8,2.1972245773362196
DM-1931,datamanagement,4,1.6094379124341003
DM-1932,datamanagement,8,2.1972245773362196
DM-1934,datamanagement,8,2.1972245773362196
DM-1935,datamanagement,8,2.1972245773362196
DM-1936,datamanagement,8,2.1972245773362196
DM-1937,datamanagement,8,2.1972245773362196
DM-1939,datamanagement,10,2.3978952727983707
DM-1940,datamanagement,10,2.3978952727983707
DM-1941,datamanagement,10,2.3978952727983707
DM-1942,datamanagement,45,3.828641396489095
DM-1943,datamanagement,8,2.1972245773362196
DM-1944,datamanagement,4,1.6094379124341003
DM-1945,datamanagement,8,2.1972245773362196
DM-1946,datamanagement,4,1.6094379124341003
DM-1947,datamanagement,12,2.5649493574615367
DM-1948,datamanagement,32,3.4965075614664802
DM-1950,datamanagement,8,2.1972245773362196
DM-1951,datamanagement,8,2.1972245773362196
DM-1952,datamanagement,1,0.6931471805599453
DM-1953,datamanagement,1,0.6931471805599453
DM-1954,datamanagement,20,3.044522437723423
DM-1955,datamanagement,12,2.5649493574615367
DM-1956,datamanagement,14,2.70805020110221
DM-1957,datamanagement,20,3.044522437723423
DM-1959,datamanagement,30,3.4339872044851463
DM-1961,datamanagement,10,2.3978952727983707
DM-1962,datamanagement,6,1.9459101490553132
DM-1964,datamanagement,8,2.1972245773362196
DM-1965,datamanagement,6,1.9459101490553132
DM-1966,datamanagement,6,1.9459101490553132
DM-1968,datamanagement,35,3.58351893845611
DM-1969,datamanagement,4,1.6094379124341003
DM-1973,datamanagement,1,0.6931471805599453
DM-1974,datamanagement,2,1.0986122886681098
DM-1977,datamanagement,39,3.6888794541139363
DM-1978,datamanagement,4,1.6094379124341003
DM-1979,datamanagement,4,1.6094379124341003
DM-1980,datamanagement,6,1.9459101490553132
DM-1981,datamanagement,5,1.791759469228055
DM-1982,datamanagement,1,0.6931471805599453
DM-1987,datamanagement,40,3.713572066704308
DM-1988,datamanagement,43,3.784189633918261
DM-1989,datamanagement,75,4.330733340286331
DM-1990,datamanagement,19,2.995732273553991
DM-1991,datamanagement,34,3.5553480614894135
DM-1992,datamanagement,20,3.044522437723423
DM-1994,datamanagement,1,0.6931471805599453
DM-1996,datamanagement,12,2.5649493574615367
DM-1997,datamanagement,12,2.5649493574615367
DM-1998,datamanagement,16,2.833213344056216
DM-1999,datamanagement,10,2.3978952727983707
DM-2000,datamanagement,10,2.3978952727983707
DM-2001,datamanagement,10,2.3978952727983707
DM-2002,datamanagement,4,1.6094379124341003
DM-2003,datamanagement,38,3.6635616461296463
DM-2005,datamanagement,2,1.0986122886681098
DM-2006,datamanagement,2,1.0986122886681098
DM-2007,datamanagement,1,0.6931471805599453
DM-2008,datamanagement,1,0.6931471805599453
DM-2010,datamanagement,1,0.6931471805599453
DM-2011,datamanagement,2,1.0986122886681098
DM-2012,datamanagement,1,0.6931471805599453
DM-2013,datamanagement,6,1.9459101490553132
DM-2014,datamanagement,2,1.0986122886681098
DM-2015,datamanagement,4,1.6094379124341003
DM-2016,datamanagement,1,0.6931471805599453
DM-2017,datamanagement,1,0.6931471805599453
DM-2018,datamanagement,2,1.0986122886681098
DM-2019,datamanagement,2,1.0986122886681098
DM-2020,datamanagement,12,2.5649493574615367
DM-2021,datamanagement,6,1.9459101490553132
DM-2022,datamanagement,10,2.3978952727983707
DM-2023,datamanagement,4,1.6094379124341003
DM-2024,datamanagement,20,3.044522437723423
DM-2025,datamanagement,16,2.833213344056216
DM-2026,datamanagement,19,2.995732273553991
DM-2027,datamanagement,4,1.6094379124341003
DM-2030,datamanagement,10,2.3978952727983707
DM-2031,datamanagement,5,1.791759469228055
DM-2034,datamanagement,53,3.9889840465642745
DM-2035,datamanagement,39,3.6888794541139363
DM-2036,datamanagement,79,4.382026634673881
DM-2037,datamanagement,19,2.995732273553991
DM-2038,datamanagement,79,4.382026634673881
DM-2039,datamanagement,100,4.61512051684126
DM-2040,datamanagement,100,4.61512051684126
DM-2041,datamanagement,100,4.61512051684126
DM-2042,datamanagement,69,4.248495242049359
DM-2044,datamanagement,10,2.3978952727983707
DM-2045,datamanagement,6,1.9459101490553132
DM-2046,datamanagement,10,2.3978952727983707
DM-2047,datamanagement,30,3.4339872044851463
DM-2048,datamanagement,36,3.6109179126442243
DM-2049,datamanagement,80,4.394449154672439
DM-2050,datamanagement,100,4.61512051684126
DM-2051,datamanagement,45,3.828641396489095
DM-2052,datamanagement,20,3.044522437723423
DM-2053,datamanagement,30,3.4339872044851463
DM-2054,datamanagement,40,3.713572066704308
DM-2055,datamanagement,16,2.833213344056216
DM-2057,datamanagement,2,1.0986122886681098
DM-2058,datamanagement,2,1.0986122886681098
DM-2059,datamanagement,8,2.1972245773362196
DM-2060,datamanagement,1,0.6931471805599453
DM-2061,datamanagement,12,2.5649493574615367
DM-2063,datamanagement,2,1.0986122886681098
DM-2065,datamanagement,90,4.51085950651685
DM-2066,datamanagement,2,1.0986122886681098
DM-2069,datamanagement,54,4.007333185232471
DM-2070,datamanagement,79,4.382026634673881
DM-2071,datamanagement,56,4.04305126783455
DM-2072,datamanagement,26,3.295836866004329
DM-2073,datamanagement,100,4.61512051684126
DM-2075,datamanagement,9,2.302585092994046
DM-2077,datamanagement,100,4.61512051684126
DM-2078,datamanagement,24,3.2188758248682006
DM-2079,datamanagement,26,3.295836866004329
DM-2080,datamanagement,26,3.295836866004329
DM-2081,datamanagement,100,4.61512051684126
DM-2082,datamanagement,100,4.61512051684126
DM-2083,datamanagement,100,4.61512051684126
DM-2084,datamanagement,54,4.007333185232471
DM-2085,datamanagement,79,4.382026634673881
DM-2086,datamanagement,54,4.007333185232471
DM-2087,datamanagement,79,4.382026634673881
DM-2088,datamanagement,28,3.367295829986474
DM-2089,datamanagement,100,4.61512051684126
DM-2090,datamanagement,100,4.61512051684126
DM-2091,datamanagement,53,3.9889840465642745
DM-2092,datamanagement,79,4.382026634673881
DM-2093,datamanagement,79,4.382026634673881
DM-2094,datamanagement,1,0.6931471805599453
DM-2095,datamanagement,1,0.6931471805599453
DM-2096,datamanagement,8,2.1972245773362196
DM-2097,datamanagement,1,0.6931471805599453
DM-2101,datamanagement,53,3.9889840465642745
DM-2103,datamanagement,60,4.110873864173311
DM-2107,datamanagement,80,4.394449154672439
DM-2108,datamanagement,100,4.61512051684126
DM-2110,datamanagement,53,3.9889840465642745
DM-2111,datamanagement,53,3.9889840465642745
DM-2112,datamanagement,79,4.382026634673881
DM-2113,datamanagement,53,3.9889840465642745
DM-2115,datamanagement,100,4.61512051684126
DM-2116,datamanagement,79,4.382026634673881
DM-2117,datamanagement,79,4.382026634673881
DM-2118,datamanagement,80,4.394449154672439
DM-2119,datamanagement,48,3.8918202981106265
DM-2123,datamanagement,79,4.382026634673881
DM-2124,datamanagement,60,4.110873864173311
DM-2125,datamanagement,26,3.295836866004329
DM-2129,datamanagement,90,4.51085950651685
DM-2130,datamanagement,79,4.382026634673881
DM-2131,datamanagement,1,0.6931471805599453
DM-2136,datamanagement,10,2.3978952727983707
DM-2137,datamanagement,1,0.6931471805599453
DM-2138,datamanagement,1,0.6931471805599453
DM-2139,datamanagement,8,2.1972245773362196
DM-2141,datamanagement,1,0.6931471805599453
DM-2148,datamanagement,6,1.9459101490553132
DM-2149,datamanagement,20,3.044522437723423
DM-2150,datamanagement,6,1.9459101490553132
DM-2151,datamanagement,6,1.9459101490553132
DM-2152,datamanagement,6,1.9459101490553132
DM-2153,datamanagement,17,2.8903717578961645
DM-2155,datamanagement,1,0.6931471805599453
DM-2157,datamanagement,1,0.6931471805599453
DM-2158,datamanagement,2,1.0986122886681098
DM-2159,datamanagement,3,1.3862943611198906
DM-2161,datamanagement,2,1.0986122886681098
DM-2163,datamanagement,8,2.1972245773362196
DM-2164,datamanagement,3,1.3862943611198906
DM-2165,datamanagement,3,1.3862943611198906
DM-2166,datamanagement,1,0.6931471805599453
DM-2167,datamanagement,1,0.6931471805599453
DM-2168,datamanagement,6,1.9459101490553132
DM-2171,datamanagement,3,1.3862943611198906
DM-2173,datamanagement,1,0.6931471805599453
DM-2175,datamanagement,10,2.3978952727983707
DM-2176,datamanagement,10,2.3978952727983707
DM-2177,datamanagement,12,2.5649493574615367
DM-2178,datamanagement,4,1.6094379124341003
DM-2181,datamanagement,52,3.970291913552122
DM-2182,datamanagement,79,4.382026634673881
DM-2186,datamanagement,6,1.9459101490553132
DM-2187,datamanagement,60,4.110873864173311
DM-2188,datamanagement,4,1.6094379124341003
DM-2189,datamanagement,10,2.3978952727983707
DM-2190,datamanagement,2,1.0986122886681098
DM-2191,datamanagement,6,1.9459101490553132
DM-2192,datamanagement,10,2.3978952727983707
DM-2193,datamanagement,5,1.791759469228055
DM-2194,datamanagement,6,1.9459101490553132
DM-2195,datamanagement,10,2.3978952727983707
DM-2197,datamanagement,8,2.1972245773362196
DM-2199,datamanagement,1,0.6931471805599453
DM-2201,datamanagement,4,1.6094379124341003
DM-2202,datamanagement,4,1.6094379124341003
DM-2203,datamanagement,6,1.9459101490553132
DM-2205,datamanagement,4,1.6094379124341003
DM-2206,datamanagement,19,2.995732273553991
DM-2207,datamanagement,96,4.574710978503383
DM-2208,datamanagement,31,3.4657359027997265
DM-2209,datamanagement,10,2.3978952727983707
DM-2210,datamanagement,9,2.302585092994046
DM-2211,datamanagement,10,2.3978952727983707
DM-2213,datamanagement,50,3.9318256327243257
DM-2214,datamanagement,100,4.61512051684126
DM-2215,datamanagement,50,3.9318256327243257
DM-2216,datamanagement,6,1.9459101490553132
DM-2217,datamanagement,22,3.1354942159291497
DM-2218,datamanagement,18,2.9444389791664403
DM-2221,datamanagement,4,1.6094379124341003
DM-2224,datamanagement,20,3.044522437723423
DM-2225,datamanagement,80,4.394449154672439
DM-2226,datamanagement,20,3.044522437723423
DM-2227,datamanagement,10,2.3978952727983707
DM-2228,datamanagement,8,2.1972245773362196
DM-2229,datamanagement,8,2.1972245773362196
DM-2230,datamanagement,26,3.295836866004329
DM-2231,datamanagement,21,3.091042453358316
DM-2232,datamanagement,16,2.833213344056216
DM-2233,datamanagement,16,2.833213344056216
DM-2234,datamanagement,17,2.8903717578961645
DM-2235,datamanagement,15,2.772588722239781
DM-2236,datamanagement,5,1.791759469228055
DM-2237,datamanagement,38,3.6635616461296463
DM-2239,datamanagement,20,3.044522437723423
DM-2240,datamanagement,40,3.713572066704308
DM-2243,datamanagement,1,0.6931471805599453
DM-2245,datamanagement,4,1.6094379124341003
DM-2246,datamanagement,10,2.3978952727983707
DM-2247,datamanagement,5,1.791759469228055
DM-2248,datamanagement,22,3.1354942159291497
DM-2250,datamanagement,45,3.828641396489095
DM-2251,datamanagement,2,1.0986122886681098
DM-2252,datamanagement,2,1.0986122886681098
DM-2253,datamanagement,6,1.9459101490553132
DM-2254,datamanagement,10,2.3978952727983707
DM-2256,datamanagement,6,1.9459101490553132
DM-2257,datamanagement,1,0.6931471805599453
DM-2258,datamanagement,2,1.0986122886681098
DM-2259,datamanagement,2,1.0986122886681098
DM-2262,datamanagement,2,1.0986122886681098
DM-2263,datamanagement,21,3.091042453358316
DM-2264,datamanagement,4,1.6094379124341003
DM-2265,datamanagement,25,3.258096538021482
DM-2268,datamanagement,10,2.3978952727983707
DM-2269,datamanagement,4,1.6094379124341003
DM-2270,datamanagement,2,1.0986122886681098
DM-2272,datamanagement,6,1.9459101490553132
DM-2277,datamanagement,2,1.0986122886681098
DM-2279,datamanagement,1,0.6931471805599453
DM-2280,datamanagement,2,1.0986122886681098
DM-2281,datamanagement,1,0.6931471805599453
DM-2282,datamanagement,1,0.6931471805599453
DM-2286,datamanagement,9,2.302585092994046
DM-2287,datamanagement,10,2.3978952727983707
DM-2288,datamanagement,14,2.70805020110221
DM-2289,datamanagement,3,1.3862943611198906
DM-2290,datamanagement,1,0.6931471805599453
DM-2291,datamanagement,1,0.6931471805599453
DM-2292,datamanagement,1,0.6931471805599453
DM-2293,datamanagement,1,0.6931471805599453
DM-2294,datamanagement,2,1.0986122886681098
DM-2295,datamanagement,1,0.6931471805599453
DM-2299,datamanagement,12,2.5649493574615367
DM-2300,datamanagement,35,3.58351893845611
DM-2301,datamanagement,4,1.6094379124341003
DM-2305,datamanagement,3,1.3862943611198906
DM-2306,datamanagement,5,1.791759469228055
DM-2307,datamanagement,2,1.0986122886681098
DM-2309,datamanagement,1,0.6931471805599453
DM-2312,datamanagement,1,0.6931471805599453
DM-2314,datamanagement,6,1.9459101490553132
DM-2316,datamanagement,2,1.0986122886681098
DM-2320,datamanagement,2,1.0986122886681098
DM-2322,datamanagement,5,1.791759469228055
DM-2323,datamanagement,2,1.0986122886681098
DM-2324,datamanagement,2,1.0986122886681098
DM-2327,datamanagement,4,1.6094379124341003
DM-2329,datamanagement,1,0.6931471805599453
DM-2330,datamanagement,1,0.6931471805599453
DM-2331,datamanagement,1,0.6931471805599453
DM-2334,datamanagement,5,1.791759469228055
DM-2335,datamanagement,4,1.6094379124341003
DM-2336,datamanagement,4,1.6094379124341003
DM-2337,datamanagement,6,1.9459101490553132
DM-2338,datamanagement,10,2.3978952727983707
DM-2339,datamanagement,3,1.3862943611198906
DM-2340,datamanagement,2,1.0986122886681098
DM-2341,datamanagement,5,1.791759469228055
DM-2342,datamanagement,6,1.9459101490553132
DM-2343,datamanagement,1,0.6931471805599453
DM-2347,datamanagement,1,0.6931471805599453
DM-2348,datamanagement,1,0.6931471805599453
DM-2349,datamanagement,1,0.6931471805599453
DM-2352,datamanagement,4,1.6094379124341003
DM-2353,datamanagement,9,2.302585092994046
DM-2354,datamanagement,9,2.302585092994046
DM-2355,datamanagement,9,2.302585092994046
DM-2356,datamanagement,1,0.6931471805599453
DM-2357,datamanagement,2,1.0986122886681098
DM-2358,datamanagement,1,0.6931471805599453
DM-2363,datamanagement,1,0.6931471805599453
DM-2364,datamanagement,1,0.6931471805599453
DM-2367,datamanagement,8,2.1972245773362196
DM-2370,datamanagement,4,1.6094379124341003
DM-2371,datamanagement,6,1.9459101490553132
DM-2373,datamanagement,8,2.1972245773362196
DM-2375,datamanagement,1,0.6931471805599453
DM-2376,datamanagement,2,1.0986122886681098
DM-2377,datamanagement,3,1.3862943611198906
DM-2380,datamanagement,2,1.0986122886681098
DM-2382,datamanagement,1,0.6931471805599453
DM-2383,datamanagement,2,1.0986122886681098
DM-2385,datamanagement,6,1.9459101490553132
DM-2387,datamanagement,1,0.6931471805599453
DM-2390,datamanagement,1,0.6931471805599453
DM-2391,datamanagement,10,2.3978952727983707
DM-2392,datamanagement,10,2.3978952727983707
DM-2396,datamanagement,53,3.9889840465642745
DM-2397,datamanagement,53,3.9889840465642745
DM-2400,datamanagement,53,3.9889840465642745
DM-2401,datamanagement,53,3.9889840465642745
DM-2402,datamanagement,53,3.9889840465642745
DM-2403,datamanagement,100,4.61512051684126
DM-2404,datamanagement,100,4.61512051684126
DM-2411,datamanagement,1,0.6931471805599453
DM-2412,datamanagement,2,1.0986122886681098
DM-2414,datamanagement,4,1.6094379124341003
DM-2415,datamanagement,3,1.3862943611198906
DM-2417,datamanagement,1,0.6931471805599453
DM-2419,datamanagement,4,1.6094379124341003
DM-2420,datamanagement,4,1.6094379124341003
DM-2421,datamanagement,1,0.6931471805599453
DM-2423,datamanagement,1,0.6931471805599453
DM-2424,datamanagement,1,0.6931471805599453
DM-2425,datamanagement,6,1.9459101490553132
DM-2426,datamanagement,2,1.0986122886681098
DM-2427,datamanagement,3,1.3862943611198906
DM-2429,datamanagement,1,0.6931471805599453
DM-2430,datamanagement,1,0.6931471805599453
DM-2431,datamanagement,4,1.6094379124341003
DM-2432,datamanagement,2,1.0986122886681098
DM-2433,datamanagement,6,1.9459101490553132
DM-2434,datamanagement,4,1.6094379124341003
DM-2435,datamanagement,1,0.6931471805599453
DM-2436,datamanagement,1,0.6931471805599453
DM-2437,datamanagement,4,1.6094379124341003
DM-2439,datamanagement,2,1.0986122886681098
DM-2440,datamanagement,2,1.0986122886681098
DM-2441,datamanagement,2,1.0986122886681098
DM-2442,datamanagement,3,1.3862943611198906
DM-2444,datamanagement,4,1.6094379124341003
DM-2445,datamanagement,6,1.9459101490553132
DM-2447,datamanagement,1,0.6931471805599453
DM-2448,datamanagement,3,1.3862943611198906
DM-2450,datamanagement,4,1.6094379124341003
DM-2451,datamanagement,1,0.6931471805599453
DM-2452,datamanagement,3,1.3862943611198906
DM-2454,datamanagement,7,2.0794415416798357
DM-2455,datamanagement,1,0.6931471805599453
DM-2456,datamanagement,8,2.1972245773362196
DM-2457,datamanagement,8,2.1972245773362196
DM-2458,datamanagement,3,1.3862943611198906
DM-2459,datamanagement,10,2.3978952727983707
DM-2460,datamanagement,10,2.3978952727983707
DM-2461,datamanagement,14,2.70805020110221
DM-2462,datamanagement,20,3.044522437723423
DM-2463,datamanagement,6,1.9459101490553132
DM-2466,datamanagement,1,0.6931471805599453
DM-2467,datamanagement,8,2.1972245773362196
DM-2468,datamanagement,10,2.3978952727983707
DM-2469,datamanagement,4,1.6094379124341003
DM-2470,datamanagement,7,2.0794415416798357
DM-2475,datamanagement,1,0.6931471805599453
DM-2477,datamanagement,8,2.1972245773362196
DM-2478,datamanagement,10,2.3978952727983707
DM-2479,datamanagement,4,1.6094379124341003
DM-2480,datamanagement,2,1.0986122886681098
DM-2484,datamanagement,1,0.6931471805599453
DM-2485,datamanagement,1,0.6931471805599453
DM-2486,datamanagement,4,1.6094379124341003
DM-2487,datamanagement,1,0.6931471805599453
DM-2489,datamanagement,10,2.3978952727983707
DM-2491,datamanagement,1,0.6931471805599453
DM-2492,datamanagement,1,0.6931471805599453
DM-2493,datamanagement,10,2.3978952727983707
DM-2497,datamanagement,1,0.6931471805599453
DM-2498,datamanagement,28,3.367295829986474
DM-2500,datamanagement,40,3.713572066704308
DM-2502,datamanagement,2,1.0986122886681098
DM-2503,datamanagement,1,0.6931471805599453
DM-2504,datamanagement,1,0.6931471805599453
DM-2505,datamanagement,2,1.0986122886681098
DM-2506,datamanagement,2,1.0986122886681098
DM-2507,datamanagement,4,1.6094379124341003
DM-2508,datamanagement,8,2.1972245773362196
DM-2510,datamanagement,10,2.3978952727983707
DM-2511,datamanagement,2,1.0986122886681098
DM-2512,datamanagement,40,3.713572066704308
DM-2513,datamanagement,31,3.4657359027997265
DM-2514,datamanagement,1,0.6931471805599453
DM-2515,datamanagement,1,0.6931471805599453
DM-2518,datamanagement,1,0.6931471805599453
DM-2519,datamanagement,4,1.6094379124341003
DM-2520,datamanagement,6,1.9459101490553132
DM-2521,datamanagement,1,0.6931471805599453
DM-2522,datamanagement,6,1.9459101490553132
DM-2523,datamanagement,4,1.6094379124341003
DM-2524,datamanagement,13,2.6390573296152584
DM-2526,datamanagement,1,0.6931471805599453
DM-2528,datamanagement,3,1.3862943611198906
DM-2530,datamanagement,3,1.3862943611198906
DM-2532,datamanagement,1,0.6931471805599453
DM-2533,datamanagement,1,0.6931471805599453
DM-2534,datamanagement,4,1.6094379124341003
DM-2535,datamanagement,2,1.0986122886681098
DM-2536,datamanagement,2,1.0986122886681098
DM-2537,datamanagement,4,1.6094379124341003
DM-2538,datamanagement,3,1.3862943611198906
DM-2541,datamanagement,6,1.9459101490553132
DM-2543,datamanagement,8,2.1972245773362196
DM-2544,datamanagement,1,0.6931471805599453
DM-2545,datamanagement,1,0.6931471805599453
DM-2546,datamanagement,1,0.6931471805599453
DM-2547,datamanagement,8,2.1972245773362196
DM-2549,datamanagement,2,1.0986122886681098
DM-2551,datamanagement,1,0.6931471805599453
DM-2552,datamanagement,5,1.791759469228055
DM-2554,datamanagement,2,1.0986122886681098
DM-2555,datamanagement,1,0.6931471805599453
DM-2556,datamanagement,5,1.791759469228055
DM-2557,datamanagement,2,1.0986122886681098
DM-2558,datamanagement,11,2.4849066497880004
DM-2563,datamanagement,40,3.713572066704308
DM-2572,datamanagement,16,2.833213344056216
DM-2573,datamanagement,1,0.6931471805599453
DM-2574,datamanagement,5,1.791759469228055
DM-2578,datamanagement,5,1.791759469228055
DM-2579,datamanagement,1,0.6931471805599453
DM-2580,datamanagement,5,1.791759469228055
DM-2581,datamanagement,1,0.6931471805599453
DM-2582,datamanagement,5,1.791759469228055
DM-2585,datamanagement,40,3.713572066704308
DM-2586,datamanagement,20,3.044522437723423
DM-2587,datamanagement,40,3.713572066704308
DM-2589,datamanagement,20,3.044522437723423
DM-2590,datamanagement,4,1.6094379124341003
DM-2591,datamanagement,2,1.0986122886681098
DM-2592,datamanagement,1,0.6931471805599453
DM-2593,datamanagement,8,2.1972245773362196
DM-2594,datamanagement,1,0.6931471805599453
DM-2595,datamanagement,5,1.791759469228055
DM-2597,datamanagement,20,3.044522437723423
DM-2599,datamanagement,3,1.3862943611198906
DM-2600,datamanagement,54,4.007333185232471
DM-2601,datamanagement,5,1.791759469228055
DM-2602,datamanagement,26,3.295836866004329
DM-2603,datamanagement,80,4.394449154672439
DM-2605,datamanagement,3,1.3862943611198906
DM-2606,datamanagement,2,1.0986122886681098
DM-2607,datamanagement,60,4.110873864173311
DM-2608,datamanagement,100,4.61512051684126
DM-2609,datamanagement,100,4.61512051684126
DM-2611,datamanagement,1,0.6931471805599453
DM-2612,datamanagement,31,3.4657359027997265
DM-2613,datamanagement,1,0.6931471805599453
DM-2614,datamanagement,5,1.791759469228055
DM-2615,datamanagement,12,2.5649493574615367
DM-2618,datamanagement,2,1.0986122886681098
DM-2619,datamanagement,8,2.1972245773362196
DM-2621,datamanagement,3,1.3862943611198906
DM-2622,datamanagement,6,1.9459101490553132
DM-2623,datamanagement,2,1.0986122886681098
DM-2624,datamanagement,1,0.6931471805599453
DM-2625,datamanagement,1,0.6931471805599453
DM-2627,datamanagement,5,1.791759469228055
DM-2628,datamanagement,1,0.6931471805599453
DM-2629,datamanagement,1,0.6931471805599453
DM-2630,datamanagement,3,1.3862943611198906
DM-2631,datamanagement,10,2.3978952727983707
DM-2632,datamanagement,10,2.3978952727983707
DM-2633,datamanagement,8,2.1972245773362196
DM-2634,datamanagement,8,2.1972245773362196
DM-2635,datamanagement,2,1.0986122886681098
DM-2636,datamanagement,3,1.3862943611198906
DM-2638,datamanagement,6,1.9459101490553132
DM-2642,datamanagement,1,0.6931471805599453
DM-2643,datamanagement,6,1.9459101490553132
DM-2646,datamanagement,1,0.6931471805599453
DM-2647,datamanagement,1,0.6931471805599453
DM-2648,datamanagement,3,1.3862943611198906
DM-2649,datamanagement,12,2.5649493574615367
DM-2652,datamanagement,18,2.9444389791664403
DM-2653,datamanagement,6,1.9459101490553132
DM-2655,datamanagement,8,2.1972245773362196
DM-2656,datamanagement,10,2.3978952727983707
DM-2657,datamanagement,2,1.0986122886681098
DM-2658,datamanagement,4,1.6094379124341003
DM-2659,datamanagement,2,1.0986122886681098
